"","project","data_set","site","station","recording_date","recording_time","status","latitude","longitude","is_buffered_location","species_code","scientific_name","species_english_name","method","rain","wind","noise","industry_noise","audio_quality","species_individual_name","transcriber","abundance","confidence","min0_voc","min0_start","min1_voc","min1_start","min2_voc","min2_start","min3_voc","min3_start","min4_voc","min4_start","min5_voc","min5_start","min6_voc","min6_start","min7_voc","min7_start","min8_voc","min8_start","min9_voc","min9_start","comment","species_comment"
"1812","Big Grids 2018","BG",15,78,"2018-05-20","5:14:00","Transcribed",55.368254,-111.098846,"f","YRWA","Setophaga coronata","Yellow-rumped Warbler","3m 1SPM",0,0,0,2,"No audio quality issues","1","Laurel McDonald","ONE","Confident","Song",11.7,"Song","8.3","Song","4.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",""
"1813","Big Grids 2018","BG",15,78,"2018-05-20","5:14:00","Transcribed",55.368254,-111.098846,"f","YRWA","Setophaga coronata","Yellow-rumped Warbler","3m 1SPM",0,0,0,2,"No audio quality issues","2","Laurel McDonald","ONE","Confident","",NA,"","","Song","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",""
"1814","Big Grids 2018","BG",15,78,"2018-05-24","5:08:00","Transcribed",55.368254,-111.098846,"f","BCCH","Poecile atricapillus","Black-capped Chickadee","3m 1SPM",0,0,0,3,"No audio quality issues","1","Christopher Moser-Purdy","ONE","Confident","Song",7.6,"","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",""
"1815","Big Grids 2018","BG",15,78,"2018-05-24","5:08:00","Transcribed",55.368254,-111.098846,"f","CEDW","Bombycilla cedrorum","Cedar Waxwing","3m 1SPM",0,0,0,3,"No audio quality issues","1","Christopher Moser-Purdy","ONE","Confident","S-C",32.7,"","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",""
"1816","Big Grids 2018","BG",15,78,"2018-05-24","5:08:00","Transcribed",55.368254,-111.098846,"f","CHSP","Spizella passerina","Chipping Sparrow","3m 1SPM",0,0,0,3,"No audio quality issues","1","Christopher Moser-Purdy","ONE","Confident","Song",5.9,"Song","0.6","Song","0.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",""
"1817","Big Grids 2018","BG",15,78,"2018-05-24","5:08:00","Transcribed",55.368254,-111.098846,"f","HENO"," ","Heavy continuous industrial noise","3m 1SPM",0,0,0,3,"No audio quality issues","1","Christopher Moser-Purdy","ONE","Confident","Song",0,"Song","0.1","Song","0.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",""
"1818","Big Grids 2018","BG",15,78,"2018-05-24","5:08:00","Transcribed",55.368254,-111.098846,"f","MAWA","Setophaga magnolia","Magnolia Warbler","3m 1SPM",0,0,0,3,"No audio quality issues","1","Christopher Moser-Purdy","ONE","Confident","Song",1,"Song","40","Song","0.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",""
"1819","Big Grids 2018","BG",15,78,"2018-05-24","5:08:00","Transcribed",55.368254,-111.098846,"f","OVEN","Seiurus aurocapilla","Ovenbird","3m 1SPM",0,0,0,3,"No audio quality issues","1","Christopher Moser-Purdy","ONE","Confident","Song",55.2,"Song","10.7","Song","15.8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",""
"1820","Big Grids 2018","BG",15,78,"2018-05-24","5:08:00","Transcribed",55.368254,-111.098846,"f","SWTH","Catharus ustulatus","Swainson's Thrush","3m 1SPM",0,0,0,3,"No audio quality issues","1","Christopher Moser-Purdy","ONE","Confident","",NA,"Song","57.7","Song","26.8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",""
"1821","Big Grids 2018","BG",15,78,"2018-05-24","5:08:00","Transcribed",55.368254,-111.098846,"f","TEWA","Oreothylpis peregrina","Tennessee Warbler","3m 1SPM",0,0,0,3,"No audio quality issues","1","Christopher Moser-Purdy","ONE","Confident","Song",3,"Song","4","Song","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",""
"1822","Big Grids 2018","BG",15,78,"2018-05-24","5:08:00","Transcribed",55.368254,-111.098846,"f","UNPA"," ","Unknown Passerine","3m 1SPM",0,0,0,3,"No audio quality issues","1","Christopher Moser-Purdy","ONE","Unknown far","",NA,"Call","51.8","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","Finchy call"
"1823","Big Grids 2018","BG",15,78,"2018-05-24","5:08:00","Transcribed",55.368254,-111.098846,"f","YRWA","Setophaga coronata","Yellow-rumped Warbler","3m 1SPM",0,0,0,3,"No audio quality issues","1","Christopher Moser-Purdy","ONE","Confident","Song",1.2,"Song","6.5","Song","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",""
"1824","Big Grids 2018","BG",15,78,"2018-05-24","5:08:00","Transcribed",55.368254,-111.098846,"f","YRWA","Setophaga coronata","Yellow-rumped Warbler","3m 1SPM",0,0,0,3,"No audio quality issues","2","Christopher Moser-Purdy","ONE","Confident","Song",2.7,"Song","3.2","Song","9.3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",""
"1825","Big Grids 2018","BG",15,78,"2018-05-30","5:01:00","Transcribed",55.368254,-111.098846,"f","AMRO","Turdus migratorius","American Robin","3m 1SPM",0,0,0,2,"No audio quality issues","1","Nicole Boucher","ONE","Confident","Song",1.9,"Song","0.1","Song","0.2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",""
"1826","Big Grids 2018","BG",15,78,"2018-05-30","5:01:00","Transcribed",55.368254,-111.098846,"f","AMRO","Turdus migratorius","American Robin","3m 1SPM",0,0,0,2,"No audio quality issues","2","Nicole Boucher","ONE","Confident","",NA,"Song","2.8","Song","5.3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",""
"1827","Big Grids 2018","BG",15,78,"2018-05-30","5:01:00","Transcribed",55.368254,-111.098846,"f","LISP","Melospiza lincolnii","Lincoln's Sparrow","3m 1SPM",0,0,0,2,"No audio quality issues","1","Nicole Boucher","ONE","Confident","Song",42.1,"Song","6.8","Song","18.9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",""
"1828","Big Grids 2018","BG",15,78,"2018-05-30","5:01:00","Transcribed",55.368254,-111.098846,"f","MONO"," ","Moderate continuous industrial noise","3m 1SPM",0,0,0,2,"No audio quality issues","1","Nicole Boucher","ONE","Confident","Song",0.1,"Song","0.1","Song","0.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",""
"1829","Big Grids 2018","BG",15,78,"2018-05-30","5:01:00","Transcribed",55.368254,-111.098846,"f","YRWA","Setophaga coronata","Yellow-rumped Warbler","3m 1SPM",0,0,0,2,"No audio quality issues","1","Nicole Boucher","ONE","Confident","Song",19,"","","Song","36.6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",""
"1830","Big Grids 2018","BG",15,78,"2018-06-06","4:54:00","Transcribed",55.368254,-111.098846,"f","ALFL","Empidonax alnorum","Alder Flycatcher","3m 1SPM",0,0,0,3,"No audio quality issues","1","Christopher Moser-Purdy","ONE","Confident","Song",4.6,"Song","0.1","Song","22.7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",""
"1831","Big Grids 2018","BG",15,78,"2018-06-06","4:54:00","Transcribed",55.368254,-111.098846,"f","AMRO","Turdus migratorius","American Robin","3m 1SPM",0,0,0,3,"No audio quality issues","1","Christopher Moser-Purdy","ONE","Confident","Song",0,"Song","1.3","Song","0.6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",""
"1832","Big Grids 2018","BG",15,78,"2018-06-06","4:54:00","Transcribed",55.368254,-111.098846,"f","MONO"," ","Moderate continuous industrial noise","3m 1SPM",0,0,0,3,"No audio quality issues","1","Christopher Moser-Purdy","ONE","Confident","Song",0,"Song","0.1","Song","0.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",""
"1833","Big Grids 2018","BG",15,78,"2018-06-06","4:54:00","Transcribed",55.368254,-111.098846,"f","OVEN","Seiurus aurocapilla","Ovenbird","3m 1SPM",0,0,0,3,"No audio quality issues","1","Christopher Moser-Purdy","ONE","Confident","Song",20.9,"Song","2.2","Song","2.9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",""
"1834","Big Grids 2018","BG",15,78,"2018-06-06","4:54:00","Transcribed",55.368254,-111.098846,"f","RCKI","Regulus calendula","Ruby-crowned Kinglet","3m 1SPM",0,0,0,3,"No audio quality issues","1","Christopher Moser-Purdy","ONE","Confident","Song",7,"","","Song","26.9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",""
"1835","Big Grids 2018","BG",15,78,"2018-06-06","4:54:00","Transcribed",55.368254,-111.098846,"f","TEWA","Oreothylpis peregrina","Tennessee Warbler","3m 1SPM",0,0,0,3,"No audio quality issues","1","Christopher Moser-Purdy","ONE","Confident","Song",0.7,"Song","0.4","Song","0.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",""
"1836","Big Grids 2018","BG",15,79,"2018-06-23","4:51:00","Transcribed",55.368252,-111.08938,"f","CHSP","Spizella passerina","Chipping Sparrow","3m 1SPM",0,1,0,1,"No audio quality issues","1","Tyne Baker","ONE","Confident","Song",25,"Song","8.3","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",""
"1837","Big Grids 2018","BG",15,79,"2018-06-23","4:51:00","Transcribed",55.368252,-111.08938,"f","DEJU","Junco hyemalis","Dark-eyed Junco","3m 1SPM",0,1,0,1,"No audio quality issues","1","Tyne Baker","ONE","Confident","Song",0,"","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",""
"1838","Big Grids 2018","BG",15,79,"2018-06-23","4:51:00","Transcribed",55.368252,-111.08938,"f","HETH","Catharus guttatus","Hermit Thrush","3m 1SPM",0,1,0,1,"No audio quality issues","1","Tyne Baker","TMTC","Confident","Song",0,"Song","0.1","Song","0.2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","AE:2-3"
"1839","Big Grids 2018","BG",15,79,"2018-06-23","4:51:00","Transcribed",55.368252,-111.08938,"f","LINO"," ","Light continuous industrial noise","3m 1SPM",0,1,0,1,"No audio quality issues","1","Tyne Baker","ONE","Confident","Non-vocal",0,"Non-vocal","0.1","Non-vocal","0.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",""
"1840","Big Grids 2018","BG",15,79,"2018-06-23","4:51:00","Transcribed",55.368252,-111.08938,"f","LITR"," ","Light traffic","3m 1SPM",0,1,0,1,"No audio quality issues","1","Tyne Baker","ONE","Confident","",NA,"","","Non-vocal","56.4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","passing large truck"
"1841","Big Grids 2018","BG",15,79,"2018-06-23","4:51:00","Transcribed",55.368252,-111.08938,"f","LIWI"," ","Light wind","3m 1SPM",0,1,0,1,"No audio quality issues","1","Tyne Baker","ONE","Confident","Non-vocal",0.1,"Non-vocal","0.3","Non-vocal","0.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",""
"1842","Big Grids 2018","BG",15,79,"2018-06-23","4:51:00","Transcribed",55.368252,-111.08938,"f","PISI","Spinus pinus","Pine Siskin","3m 1SPM",0,1,0,1,"No audio quality issues","1","Tyne Baker","ONE","Confident","",NA,"","","Song","35.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",""
"1843","Big Grids 2018","BG",15,79,"2018-06-23","4:51:00","Transcribed",55.368252,-111.08938,"f","TEWA","Oreothylpis peregrina","Tennessee Warbler","3m 1SPM",0,1,0,1,"No audio quality issues","1","Tyne Baker","TMTC","Confident","Song",1.1,"Song","0.1","Song","2.6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","AE:2-3"
"1844","Big Grids 2018","BG",15,79,"2018-06-23","4:51:00","Transcribed",55.368252,-111.08938,"f","TRES","Tachycineta bicolor","Tree Swallow","3m 1SPM",0,1,0,1,"No audio quality issues","2","Tyne Baker","ONE","Confident","",NA,"Call","30.9","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",""
"1845","Big Grids 2018","BG",15,79,"2018-06-23","4:51:00","Transcribed",55.368252,-111.08938,"f","YRWA","Setophaga coronata","Yellow-rumped Warbler","3m 1SPM",0,1,0,1,"No audio quality issues","1","Tyne Baker","ONE","Confident","",NA,"Song","56.5","Song","5.4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",""
"1846","Big Grids 2018","BG",15,79,"2018-06-30","4:55:00","Transcribed",55.368252,-111.08938,"f","DEJU","Junco hyemalis","Dark-eyed Junco","3m 1SPM",0,0,0,2,"No audio quality issues","1","Jillian Slater","ONE","Confident","Song",0,"Song","0.1","Song","0.2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",""
"1847","Big Grids 2018","BG",15,79,"2018-06-30","4:55:00","Transcribed",55.368252,-111.08938,"f","DEJU","Junco hyemalis","Dark-eyed Junco","3m 1SPM",0,0,0,2,"No audio quality issues","2","Jillian Slater","ONE","Confident","",NA,"Song","32.7","Song","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",""
"1848","Big Grids 2018","BG",15,79,"2018-06-30","4:55:00","Transcribed",55.368252,-111.08938,"f","MONO"," ","Moderate continuous industrial noise","3m 1SPM",0,0,0,2,"No audio quality issues","1","Jillian Slater","ONE","Confident","Song",0.2,"Song","0.1","Song","0.2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",""
"1849","Big Grids 2018","BG",15,79,"2018-06-30","4:55:00","Transcribed",55.368252,-111.08938,"f","PISI","Spinus pinus","Pine Siskin","3m 1SPM",0,0,0,2,"No audio quality issues","1","Jillian Slater","TMTC","Confident","",NA,"","","Call","6.3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","AE: 1 flock 2+"
"1850","Big Grids 2018","BG",15,79,"2018-06-30","4:55:00","Transcribed",55.368252,-111.08938,"f","SWTH","Catharus ustulatus","Swainson's Thrush","3m 1SPM",0,0,0,2,"No audio quality issues","1","Jillian Slater","TMTC","Confident","Song",0.6,"Song","0.1","Song","0.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","AE: 2-4"
"1851","Big Grids 2018","BG",15,79,"2018-06-30","4:55:00","Transcribed",55.368252,-111.08938,"f","UNPA"," ","Unknown Passerine","3m 1SPM",0,0,0,2,"No audio quality issues","1","Jillian Slater","ONE","Confident","Song",4.6,"Song","1.1","Song","22.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","Might be BBWA"
"1852","Big Grids 2018","BG",15,79,"2018-06-30","4:55:00","Transcribed",55.368252,-111.08938,"f","YRWA","Setophaga coronata","Yellow-rumped Warbler","3m 1SPM",0,0,0,2,"No audio quality issues","1","Jillian Slater","ONE","Confident","",NA,"","","Song","7.2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",""
"1853","Big Grids 2018","BG",15,79,"2018-07-08","5:03:00","Transcribed",55.368252,-111.08938,"f","CHSP","Spizella passerina","Chipping Sparrow","3m 1SPM",0,0,0,2,"No audio quality issues","1","Nicole Boucher","ONE","Confident","Song",9.2,"Song","0.1","Song","0.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"  ",""
"1854","Big Grids 2018","BG",15,79,"2018-07-08","5:03:00","Transcribed",55.368252,-111.08938,"f","CHSP","Spizella passerina","Chipping Sparrow","3m 1SPM",0,0,0,2,"No audio quality issues","2","Nicole Boucher","ONE","Confident","",NA,"","","Song","0.4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"  ",""
"1855","Big Grids 2018","BG",15,79,"2018-07-08","5:03:00","Transcribed",55.368252,-111.08938,"f","HETH","Catharus guttatus","Hermit Thrush","3m 1SPM",0,0,0,2,"No audio quality issues","1","Nicole Boucher","ONE","Confident","Song",0,"Song","0.1","Song","1.2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"  ",""
"1856","Big Grids 2018","BG",15,79,"2018-07-08","5:03:00","Transcribed",55.368252,-111.08938,"f","MONO"," ","Moderate continuous industrial noise","3m 1SPM",0,0,0,2,"No audio quality issues","1","Nicole Boucher","ONE","Confident","Song",0.1,"Song","0.1","Song","0.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"  ",""
"1857","Big Grids 2018","BG",15,79,"2018-07-08","5:03:00","Transcribed",55.368252,-111.08938,"f","WWCR","Loxia leucoptera","White-winged Crossbill","3m 1SPM",0,0,0,2,"No audio quality issues","1","Nicole Boucher","ONE","Confident","Call",43.6,"","","Call","15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"  ",""
"1858","Big Grids 2018","BG",15,79,"2018-07-08","5:03:00","Transcribed",55.368252,-111.08938,"f","YRWA","Setophaga coronata","Yellow-rumped Warbler","3m 1SPM",0,0,0,2,"No audio quality issues","1","Nicole Boucher","ONE","Confident","Song",13.7,"Song","26.2","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"  ",""
"1859","Big Grids 2018","BG",15,79,"2018-07-11","5:06:00","Transcribed",55.368252,-111.08938,"f","DEJU","Junco hyemalis","Dark-eyed Junco","3m 1SPM",2,0,0,3,"No audio quality issues","1","Christopher Moser-Purdy","ONE","Confident","Song",0,"Song","1","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",""
"1860","Big Grids 2018","BG",15,79,"2018-07-11","5:06:00","Transcribed",55.368252,-111.08938,"f","HENO"," ","Heavy continuous industrial noise","3m 1SPM",2,0,0,3,"No audio quality issues","1","Christopher Moser-Purdy","ONE","Confident","Song",0.1,"Song","0.1","Song","0.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",""
"1861","Big Grids 2018","BG",15,79,"2018-07-11","5:06:00","Transcribed",55.368252,-111.08938,"f","LIRA"," ","Light rain","3m 1SPM",2,0,0,3,"No audio quality issues","1","Christopher Moser-Purdy","ONE","Confident","",NA,"","","Song","0.2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",""
"1862","Big Grids 2018","BG",15,79,"2018-07-11","5:06:00","Transcribed",55.368252,-111.08938,"f","MORA"," ","Moderate rain","3m 1SPM",2,0,0,3,"No audio quality issues","1","Christopher Moser-Purdy","ONE","Confident","Song",0.1,"Song","0.2","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",""
"1863","Big Grids 2018","BG",15,80,"2018-06-17","4:50:00","Transcribed",55.368258,-111.079913,"f","DEJU","Junco hyemalis","Dark-eyed Junco","3m 1SPM",0,0,0,0,"No audio quality issues","1","Christopher Wagner","ONE","Confident","Song",0,"Song","3.5","Song","4.2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",""
"1864","Big Grids 2018","BG",15,80,"2018-06-17","4:50:00","Transcribed",55.368258,-111.079913,"f","GRAJ","Perisoreus canadensis","Gray Jay","3m 1SPM",0,0,0,0,"No audio quality issues","1","Christopher Wagner","ONE","Confident","",NA,"Call","40.8","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",""
"1865","Big Grids 2018","BG",15,80,"2018-06-17","4:50:00","Transcribed",55.368258,-111.079913,"f","LITR"," ","Light traffic","3m 1SPM",0,0,0,0,"No audio quality issues","1","Christopher Wagner","ONE","Confident","Song",0,"Song","0","Song","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",""
"1866","Big Grids 2018","BG",15,80,"2018-06-17","4:50:00","Transcribed",55.368258,-111.079913,"f","SWTH","Catharus ustulatus","Swainson's Thrush","3m 1SPM",0,0,0,0,"No audio quality issues","1","Christopher Wagner","ONE","Confident","Song",0,"Song","0.8","Song","7.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",""
"1867","Big Grids 2018","BG",15,80,"2018-06-17","4:50:00","Transcribed",55.368258,-111.079913,"f","SWTH","Catharus ustulatus","Swainson's Thrush","3m 1SPM",0,0,0,0,"No audio quality issues","2","Christopher Wagner","ONE","Confident","Song",3.3,"Song","4","Song","2.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",""
"1868","Big Grids 2018","BG",15,80,"2018-06-17","4:50:00","Transcribed",55.368258,-111.079913,"f","SWTH","Catharus ustulatus","Swainson's Thrush","3m 1SPM",0,0,0,0,"No audio quality issues","3","Christopher Wagner","ONE","Confident","Song",8.9,"Song","10.8","Song","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",""
"1869","Big Grids 2018","BG",15,80,"2018-06-19","4:50:00","Transcribed",55.368258,-111.079913,"f","DEJU","Junco hyemalis","Dark-eyed Junco","3m 1SPM",0,0,0,0,"No audio quality issues","1","Christopher Wagner","ONE","Confident","Song",0.6,"Song","5.3","Song","4.8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",""
"1870","Big Grids 2018","BG",15,80,"2018-06-19","4:50:00","Transcribed",55.368258,-111.079913,"f","MOTR"," ","Moderate traffic","3m 1SPM",0,0,0,0,"No audio quality issues","1","Christopher Wagner","ONE","Confident","Song",0,"Song","0","Song","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",""
"1871","Big Grids 2018","BG",15,80,"2018-06-19","4:50:00","Transcribed",55.368258,-111.079913,"f","PAWA","Setophaga palmarum","Palm Warbler","3m 1SPM",0,0,0,0,"No audio quality issues","1","Christopher Wagner","ONE","Confident","Song",0.8,"Song","29","Song","6.7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",""
"1872","Big Grids 2018","BG",15,80,"2018-06-19","4:50:00","Transcribed",55.368258,-111.079913,"f","SWTH","Catharus ustulatus","Swainson's Thrush","3m 1SPM",0,0,0,0,"No audio quality issues","1","Christopher Wagner","ONE","Confident","Song",0.8,"Song","2.4","Song","3.9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",""
"1873","Big Grids 2018","BG",15,80,"2018-06-19","4:50:00","Transcribed",55.368258,-111.079913,"f","SWTH","Catharus ustulatus","Swainson's Thrush","3m 1SPM",0,0,0,0,"No audio quality issues","2","Christopher Wagner","ONE","Confident","Song",10.5,"Song","24.1","Song","6.2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",""
"1874","Big Grids 2018","BG",15,80,"2018-06-19","4:50:00","Transcribed",55.368258,-111.079913,"f","UNWA"," ","Unknown Warbler","3m 1SPM",0,0,0,0,"No audio quality issues","1","Christopher Wagner","ONE","Confident","Song",3.8,"Song","13","Song","33.7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",""
"1875","Big Grids 2018","BG",15,80,"2018-06-19","4:50:00","Transcribed",55.368258,-111.079913,"f","WWCR","Loxia leucoptera","White-winged Crossbill","3m 1SPM",0,0,0,0,"No audio quality issues","1","Christopher Wagner","ONE","Confident","",NA,"","","Call","23.4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",""
"1876","Big Grids 2018","BG",15,80,"2018-06-23","4:51:00","Transcribed",55.368258,-111.079913,"f","CHSP","Spizella passerina","Chipping Sparrow","3m 1SPM",0,0,0,1,"No audio quality issues","1","Scott Wilson","ONE","Confident","Song",3.6,"Song","5.1","Song","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",""
"1877","Big Grids 2018","BG",15,80,"2018-06-23","4:51:00","Transcribed",55.368258,-111.079913,"f","GRAJ","Perisoreus canadensis","Gray Jay","3m 1SPM",0,0,0,1,"No audio quality issues","1","Scott Wilson","ONE","Confident","",NA,"","","Call","0.7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",""
"1878","Big Grids 2018","BG",15,80,"2018-06-23","4:51:00","Transcribed",55.368258,-111.079913,"f","HETH","Catharus guttatus","Hermit Thrush","3m 1SPM",0,0,0,1,"No audio quality issues","1","Scott Wilson","ONE","Confident","",NA,"Song","56.5","Song","52.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",""
"1879","Big Grids 2018","BG",15,80,"2018-06-23","4:51:00","Transcribed",55.368258,-111.079913,"f","LINO"," ","Light continuous industrial noise","3m 1SPM",0,0,0,1,"No audio quality issues","1","Scott Wilson","ONE","Confident","Song",0.1,"Song","0","Song","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",""
"1880","Big Grids 2018","BG",15,80,"2018-06-23","4:51:00","Transcribed",55.368258,-111.079913,"f","NOWA","Parkesia noveboracensis","Northern Waterthrush","3m 1SPM",0,0,0,1,"No audio quality issues","1","Scott Wilson","ONE","Confident","Song",2.2,"Song","9.8","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",""
"1881","Big Grids 2018","BG",15,80,"2018-06-23","4:51:00","Transcribed",55.368258,-111.079913,"f","PISI","Spinus pinus","Pine Siskin","3m 1SPM",0,0,0,1,"No audio quality issues","1","Scott Wilson","ONE","Confident","",NA,"Call","44.5","Call","3.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",""
"1882","Big Grids 2018","BG",15,80,"2018-06-23","4:51:00","Transcribed",55.368258,-111.079913,"f","RCKI","Regulus calendula","Ruby-crowned Kinglet","3m 1SPM",0,0,0,1,"No audio quality issues","1","Scott Wilson","ONE","Confident","Song",29,"","","Song","17.7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",""
"1883","Big Grids 2018","BG",15,80,"2018-06-23","4:51:00","Transcribed",55.368258,-111.079913,"f","RESQ","Tamiasciurus hudsonicus","Red Squirrel","3m 1SPM",0,0,0,1,"No audio quality issues","1","Scott Wilson","ONE","Confident","",NA,"","","Call","13.4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",""
"1884","Big Grids 2018","BG",15,80,"2018-06-23","4:51:00","Transcribed",55.368258,-111.079913,"f","REVI","Vireo olivaceus","Red-eyed Vireo","3m 1SPM",0,0,0,1,"No audio quality issues","1","Scott Wilson","ONE","Confident","Song",0,"Song","0.6","Song","0.6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",""
